max_cc,moa,dam,loc,lcom,npm,CC,ce,noc,ca,rfc,bug
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.127619,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.146617,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.260824,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.487087,,,,,
,,,,,,0.644105,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.632576,,,,,
20.0,0.0,1.0,593.0,140.0,21.0,0.320285,4.0,3.0,3.0,34.0,1.0
5.0,0.0,1.0,126.0,22.0,6.0,0.0,0.0,0.0,1.0,25.0,2.0
8.0,0.0,1.0,567.0,18.0,6.0,0.0,1.0,0.0,1.0,27.0,5.0
,,,,,,0.0,,,,,
5.0,2.0,0.833333333,432.0,0.0,17.0,0.194595,3.0,0.0,28.0,39.0,0.0
,,,,,,0.0,,,,,
4.0,0.0,0.0,482.0,0.0,17.0,0.168498,6.0,0.0,2.0,28.0,5.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,18.0,1.0,0.0
5.0,7.0,0.125,83.0,0.0,2.0,0.0,0.0,0.0,7.0,6.0,2.0
1.0,0.0,0.0,24.0,276.0,24.0,0.0,1.0,0.0,19.0,24.0,1.0
1.0,0.0,0.0,7.0,1.0,2.0,0.0,2.0,0.0,0.0,3.0,0.0
2.0,0.0,0.0,83.0,0.0,4.0,0.0,2.0,0.0,0.0,10.0,0.0
6.0,0.0,0.5,127.0,0.0,3.0,0.0,0.0,0.0,0.0,18.0,3.0
3.0,0.0,1.0,33.0,0.0,2.0,0.0,2.0,0.0,0.0,4.0,0.0
,,,,,,0.0,,,,,
,,,,,,0.451933,,,,,
,,,,,,0.0,,,,,
,,,,,,0.447257,,,,,
7.0,0.0,0.0,227.0,0.0,0.0,0.0,4.0,0.0,1.0,30.0,1.0
,,,,,,0.0,,,,,
4.0,1.0,0.2,387.0,0.0,5.0,0.175743,1.0,0.0,4.0,12.0,0.0
,,,,,,0.0,,,,,
8.0,1.0,0.0,447.0,38.0,10.0,0.0,3.0,0.0,5.0,22.0,0.0
8.0,1.0,0.5,240.0,4.0,6.0,0.0,1.0,0.0,0.0,15.0,0.0
2.0,1.0,0.142857143,106.0,0.0,3.0,0.0,1.0,0.0,4.0,7.0,0.0
3.0,1.0,0.5,1498.0,60.0,8.0,0.0,15.0,0.0,0.0,96.0,7.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
1.0,2.0,1.0,267.0,70.0,16.0,0.0,7.0,0.0,2.0,40.0,0.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
4.0,2.0,0.75,414.0,14.0,5.0,0.0,6.0,0.0,3.0,51.0,0.0
,,,,,,0.0,,,,,
4.0,2.0,0.769230769,531.0,208.0,11.0,0.0,7.0,0.0,2.0,63.0,2.0
,,,,,,0.0,,,,,
0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,36.0,2.0,0.0
1.0,0.0,1.0,158.0,0.0,0.0,0.0,2.0,0.0,1.0,15.0,0.0
2.0,2.0,1.0,182.0,0.0,0.0,0.0,2.0,0.0,2.0,10.0,0.0
3.0,5.0,0.833333333,596.0,160.0,8.0,0.0249307,18.0,2.0,5.0,82.0,10.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
1.0,0.0,0.0,9.0,15.0,0.0,0.0,3.0,1.0,3.0,7.0,0.0
1.0,0.0,0.0,6.0,3.0,0.0,0.0,1.0,1.0,5.0,4.0,0.0
1.0,1.0,0.0,15.0,21.0,0.0,0.0,4.0,3.0,6.0,8.0,0.0
1.0,0.0,0.0,6.0,3.0,0.0,0.0,1.0,3.0,10.0,4.0,0.0
1.0,0.0,0.0,8.0,10.0,0.0,0.0,3.0,3.0,10.0,6.0,0.0
5.0,3.0,0.0,281.0,3.0,6.0,0.566667,10.0,0.0,3.0,37.0,0.0
,,,,,,0.583333,,,,,
3.0,3.0,0.0,44.0,0.0,3.0,0.0,3.0,0.0,2.0,6.0,0.0
3.0,4.0,0.0,146.0,0.0,5.0,0.0,9.0,0.0,2.0,19.0,0.0
1.0,3.0,0.0,91.0,0.0,6.0,0.0,10.0,0.0,2.0,25.0,1.0
1.0,4.0,0.0,31.0,0.0,2.0,0.0,5.0,0.0,1.0,5.0,0.0
12.0,6.0,0.0,770.0,0.0,4.0,0.0,16.0,0.0,9.0,46.0,1.0
,,,,,,0.0,,,,,
1.0,2.0,0.0,136.0,0.0,4.0,0.538462,13.0,0.0,2.0,30.0,0.0
,,,,,,0.0,,,,,
1.0,6.0,0.333333333,340.0,0.0,2.0,0.0,16.0,0.0,8.0,37.0,3.0
3.0,7.0,0.0,84.0,0.0,4.0,0.0,15.0,0.0,8.0,18.0,1.0
23.0,12.0,0.409836066,2835.0,1998.0,0.0,0.0,46.0,0.0,18.0,185.0,9.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
1.0,3.0,0.0,57.0,0.0,1.0,0.0,5.0,0.0,4.0,5.0,1.0
8.0,0.0,0.0,172.0,0.0,1.0,0.0,0.0,0.0,29.0,5.0,2.0
3.0,0.0,0.222222222,565.0,203.0,18.0,0.0,6.0,0.0,25.0,57.0,6.0
,,,,,,0.227586,,,,,
0.0,0.0,0.0,20.0,6.0,4.0,0.0,0.0,0.0,1.0,8.0,0.0
1.0,0.0,1.0,69.0,3.0,6.0,0.0,3.0,0.0,0.0,12.0,0.0
5.0,5.0,0.846153846,1041.0,170.0,0.0,0.0,17.0,0.0,3.0,77.0,4.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
4.0,3.0,0.333333333,553.0,0.0,0.0,0.0,9.0,0.0,4.0,61.0,1.0
1.0,1.0,1.0,200.0,0.0,23.0,0.0,12.0,0.0,0.0,57.0,2.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
1.0,6.0,0.142857143,238.0,0.0,2.0,0.0,9.0,0.0,1.0,16.0,0.0
4.0,2.0,0.2,856.0,72.0,2.0,0.0,24.0,0.0,1.0,64.0,1.0
,,,,,,0.0,,,,,
14.0,5.0,0.0,364.0,46.0,3.0,0.0,11.0,0.0,3.0,25.0,0.0
1.0,2.0,0.0,28.0,10.0,3.0,0.0,8.0,0.0,3.0,7.0,0.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
4.0,0.0,0.0,78.0,66.0,12.0,0.0,2.0,3.0,7.0,18.0,2.0
1.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,0.0,2.0,3.0,0.0
1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,0.0,8.0,2.0,0.0
2.0,3.0,0.818181818,1021.0,64.0,5.0,0.0,10.0,0.0,3.0,77.0,5.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
7.0,1.0,0.666666667,145.0,4.0,4.0,0.0,1.0,0.0,2.0,14.0,0.0
4.0,0.0,0.0,298.0,4.0,0.0,0.0,0.0,0.0,5.0,10.0,0.0
2.0,4.0,1.0,719.0,0.0,22.0,0.0,13.0,0.0,0.0,58.0,2.0
12.0,1.0,0.571428571,722.0,2812.0,62.0,0.0,25.0,4.0,104.0,131.0,17.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
7.0,12.0,0.737704918,8474.0,6747.0,88.0,0.0105228,34.0,0.0,16.0,392.0,30.0
,,,,,,0.0,,,,,
3.0,1.0,0.142857143,125.0,0.0,3.0,0.452229,1.0,0.0,2.0,7.0,0.0
1.0,1.0,0.0,15.0,21.0,0.0,0.0,4.0,1.0,4.0,8.0,0.0
1.0,0.0,0.0,8.0,10.0,0.0,0.0,2.0,1.0,5.0,6.0,0.0
1.0,0.0,0.0,8.0,10.0,0.0,0.0,4.0,1.0,6.0,6.0,0.0
1.0,0.0,0.0,9.0,15.0,0.0,0.0,4.0,1.0,4.0,7.0,0.0
1.0,0.0,0.0,6.0,3.0,0.0,0.0,0.0,1.0,5.0,4.0,0.0
1.0,0.0,0.0,8.0,10.0,0.0,0.0,3.0,1.0,6.0,6.0,0.0
2.0,0.0,0.0,28.0,3.0,3.0,0.0,2.0,0.0,2.0,7.0,0.0
1.0,0.0,0.0,54.0,3.0,5.0,0.0,2.0,0.0,1.0,8.0,3.0
1.0,0.0,0.0,27.0,0.0,3.0,0.0,2.0,0.0,1.0,5.0,2.0
2.0,1.0,0.333333333,817.0,108.0,15.0,0.0,8.0,2.0,3.0,47.0,4.0
10.0,0.0,0.0,354.0,2.0,2.0,0.0,3.0,0.0,2.0,12.0,1.0
1.0,0.0,0.0,15.0,21.0,1.0,0.0,5.0,1.0,2.0,9.0,3.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
1.0,0.0,0.0,6.0,3.0,1.0,0.0,2.0,2.0,4.0,4.0,0.0
,,,,,,0.0,,,,,
2.0,1.0,1.0,481.0,0.0,1.0,0.0,3.0,1.0,1.0,22.0,0.0
,,,,,,0.0,,,,,
3.0,1.0,1.0,178.0,0.0,0.0,0.0,2.0,1.0,1.0,16.0,1.0
4.0,1.0,1.0,801.0,0.0,24.0,0.177465,16.0,0.0,0.0,69.0,5.0
6.0,1.0,1.0,1118.0,0.0,21.0,0.0853659,20.0,1.0,4.0,95.0,7.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
1.0,2.0,1.0,191.0,58.0,13.0,0.0,7.0,0.0,1.0,36.0,0.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
1.0,1.0,0.5,409.0,32.0,3.0,0.0,12.0,0.0,2.0,46.0,0.0
8.0,4.0,0.0,191.0,5.0,3.0,0.0,8.0,0.0,2.0,20.0,0.0
1.0,2.0,0.0,30.0,15.0,1.0,0.0,8.0,0.0,2.0,8.0,0.0
5.0,1.0,1.0,123.0,0.0,3.0,0.0,5.0,0.0,1.0,7.0,0.0
3.0,0.0,0.888888889,865.0,317.0,28.0,0.0371179,16.0,0.0,3.0,103.0,5.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
6.0,0.0,1.0,227.0,0.0,14.0,0.0,1.0,0.0,3.0,22.0,0.0
4.0,0.0,1.0,110.0,11.0,6.0,0.0,3.0,0.0,0.0,15.0,0.0
,,,,,,0.0,,,,,
0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,2.0,12.0,2.0,0.0
1.0,0.0,0.0,22.0,3.0,0.0,0.0,5.0,0.0,3.0,6.0,2.0
3.0,0.0,0.0,26.0,6.0,1.0,0.0,2.0,0.0,2.0,7.0,0.0
,,,,,,0.0,,,,,
3.0,0.0,0.0,90.0,8.0,3.0,0.594595,0.0,0.0,2.0,8.0,0.0
4.0,1.0,0.523809524,1568.0,92.0,8.0,0.0,5.0,0.0,18.0,77.0,2.0
6.0,1.0,0.411764706,729.0,553.0,28.0,0.0,10.0,0.0,22.0,97.0,11.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
5.0,4.0,0.333333333,108.0,0.0,0.0,0.0,4.0,0.0,3.0,14.0,1.0
4.0,0.0,0.0,47.0,3.0,0.0,0.0,3.0,0.0,2.0,9.0,0.0
6.0,10.0,0.884615385,1901.0,39.0,0.0,0.0653789,30.0,0.0,4.0,128.0,4.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
30.0,13.0,0.580645161,2234.0,1464.0,28.0,0.101593,33.0,1.0,13.0,183.0,23.0
,,,,,,0.0,,,,,
1.0,4.0,0.875,455.0,10.0,8.0,0.0,12.0,2.0,3.0,34.0,2.0
1.0,6.0,0.533333333,394.0,0.0,4.0,0.0,7.0,0.0,4.0,39.0,0.0
4.0,1.0,0.666666667,65.0,0.0,3.0,0.0,3.0,0.0,1.0,5.0,0.0
3.0,1.0,0.777777778,323.0,34.0,7.0,0.0,6.0,0.0,1.0,34.0,3.0
4.0,0.0,1.0,133.0,0.0,7.0,0.172414,1.0,1.0,3.0,15.0,0.0
1.0,0.0,0.0,18.0,3.0,3.0,0.0,4.0,0.0,1.0,6.0,0.0
2.0,2.0,1.0,109.0,5.0,5.0,0.0,4.0,0.0,1.0,17.0,2.0
,,,,,,0.0,,,,,
18.0,0.0,0.8,188.0,2.0,5.0,0.0,3.0,0.0,0.0,19.0,0.0
0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,3.0,2.0,0.0
9.0,3.0,0.0,498.0,10.0,5.0,0.0812721,13.0,0.0,4.0,43.0,3.0
,,,,,,0.0,,,,,
1.0,3.0,0.0,185.0,6.0,2.0,0.0,10.0,0.0,1.0,23.0,1.0
3.0,4.0,0.0,74.0,2.0,5.0,0.0,12.0,0.0,2.0,10.0,1.0
6.0,0.0,0.0,145.0,0.0,10.0,0.0,0.0,0.0,79.0,22.0,2.0
4.0,3.0,1.0,303.0,0.0,6.0,0.0,6.0,0.0,1.0,30.0,0.0
1.0,0.0,0.0,8.0,28.0,8.0,0.0,2.0,0.0,28.0,8.0,0.0
1.0,0.0,0.0,21.0,15.0,6.0,0.0,1.0,5.0,37.0,8.0,1.0
1.0,0.0,0.0,6.0,15.0,6.0,0.0,0.0,0.0,14.0,6.0,1.0
1.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,8.0,6.0,0.0
4.0,7.0,1.0,629.0,79.0,6.0,0.0,12.0,0.0,2.0,45.0,2.0
,,,,,,0.0,,,,,
7.0,7.0,0.523809524,658.0,1.0,0.0,0.0,8.0,0.0,2.0,44.0,1.0
1.0,0.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,2.0,2.0,0.0
1.0,0.0,0.0,4.0,6.0,4.0,0.0,1.0,0.0,24.0,4.0,0.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
7.0,1.0,0.8,135.0,32.0,10.0,0.277487,1.0,0.0,3.0,22.0,0.0
3.0,0.0,0.0,37.0,1.0,2.0,0.0,1.0,0.0,0.0,7.0,0.0
1.0,0.0,1.0,28.0,17.0,5.0,0.0,1.0,4.0,11.0,8.0,0.0
5.0,1.0,0.666666667,83.0,2.0,8.0,0.0,0.0,0.0,11.0,10.0,1.0
2.0,4.0,0.470588235,1164.0,99.0,2.0,0.0,9.0,0.0,3.0,66.0,0.0
5.0,6.0,0.0,751.0,37.0,4.0,0.0449658,17.0,0.0,4.0,58.0,2.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
15.0,6.0,0.0,599.0,17.0,2.0,0.0,19.0,0.0,2.0,40.0,1.0
6.0,6.0,0.0,167.0,24.0,5.0,0.0,12.0,0.0,2.0,21.0,0.0
1.0,5.0,0.571428571,599.0,0.0,2.0,0.0,11.0,0.0,2.0,42.0,1.0
20.0,5.0,0.333333333,584.0,0.0,5.0,0.0,14.0,0.0,3.0,52.0,0.0
1.0,1.0,0.0,16.0,28.0,0.0,0.0,5.0,2.0,5.0,9.0,0.0
1.0,0.0,0.0,10.0,21.0,0.0,0.0,3.0,2.0,7.0,8.0,0.0
1.0,0.0,0.0,8.0,10.0,2.0,0.0,4.0,2.0,8.0,6.0,0.0
12.0,11.0,0.291666667,1605.0,0.0,7.0,0.136251,16.0,0.0,10.0,47.0,0.0
4.0,8.0,0.0,276.0,7.0,4.0,0.0,18.0,0.0,9.0,37.0,0.0
,,,,,,0.425266,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.267974,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.285195,,,,,
,,,,,,0.113402,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0834035,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.32038,,,,,
,,,,,,1.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.767442,,,,,
,,,,,,0.0,,,,,
,,,,,,0.527166,,,,,
,,,,,,0.0,,,,,
,,,,,,1.0,,,,,
,,,,,,1.0,,,,,
,,,,,,1.0,,,,,
,,,,,,0.146893,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.341693,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.151184,,,,,
,,,,,,0.0,,,,,
,,,,,,0.184828,,,,,
,,,,,,0.0,,,,,
,,,,,,0.251364,,,,,
,,,,,,0.128254,,,,,
,,,,,,1.0,,,,,
,,,,,,0.0,,,,,
,,,,,,1.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.242493,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.743842,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.520548,,,,,
,,,,,,0.0,,,,,
,,,,,,0.285714,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.820513,,,,,
,,,,,,0.820513,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.309668,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.181612,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.119177,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.172662,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.32658,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.170917,,,,,
,,,,,,0.85933,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.622493,,,,,
,,,,,,0.0,,,,,
,,,,,,0.181973,,,,,
,,,,,,0.829457,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.490399,,,,,
,,,,,,0.411234,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.137887,,,,,
,,,,,,0.347403,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.15876,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0843776,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.19278,,,,,
,,,,,,0.123183,,,,,
,,,,,,0.0,,,,,
,,,,,,0.277108,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.181439,,,,,
,,,,,,1.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.254499,,,,,
,,,,,,0.0,,,,,
,,,,,,0.339972,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.576336,,,,,
,,,,,,0.0,,,,,
,,,,,,1.0,,,,,
,,,,,,0.0,,,,,
,,,,,,1.0,,,,,
1.0,0.0,0.0,12.0,66.0,12.0,0.0,0.0,0.0,3.0,12.0,1.0
1.0,0.0,0.0,237.0,3.0,13.0,0.414815,1.0,0.0,1.0,25.0,0.0
3.0,0.0,1.0,453.0,34.0,5.0,0.161932,9.0,0.0,0.0,33.0,0.0
14.0,1.0,0.4,408.0,0.0,4.0,0.397059,1.0,0.0,2.0,18.0,1.0
23.0,12.0,0.571428571,3477.0,2716.0,44.0,0.367638,33.0,1.0,1.0,168.0,3.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
0.0,0.0,0.0,179.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0
112.0,1.0,0.210526316,3060.0,253.0,7.0,0.600575,4.0,0.0,1.0,51.0,1.0
,,,,,,0.299169,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.484458,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.304872,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
2.0,2.0,0.0,49.0,19.0,7.0,0.0,0.0,0.0,4.0,8.0,1.0
14.0,0.0,0.0,184.0,15.0,4.0,0.632576,0.0,0.0,2.0,19.0,1.0
,,,,,,0.0,,,,,
,,,,,,0.169154,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.414815,,,,,
,,,,,,0.90991,,,,,
,,,,,,0.491122,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.745996,,,,,
,,,,,,0.478755,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.632576,,,,,
,,,,,,0.0,,,,,
,,,,,,0.414815,,,,,
,,,,,,0.90991,,,,,
,,,,,,0.396068,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.520458,,,,,
,,,,,,0.0,,,,,
,,,,,,0.632576,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
4.0,2.0,1.0,104.0,0.0,10.0,0.0,2.0,0.0,6.0,18.0,0.0
,,,,,,0.0,,,,,
,,,,,,0.24024,,,,,
,,,,,,0.0455959,,,,,
,,,,,,1.0,,,,,
12.0,0.0,1.0,446.0,167.0,22.0,0.0,11.0,0.0,13.0,64.0,10.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
2.0,3.0,1.0,461.0,26.0,7.0,0.0,7.0,0.0,1.0,29.0,4.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
5.0,3.0,1.0,500.0,104.0,10.0,0.0,15.0,0.0,5.0,56.0,6.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
2.0,1.0,1.0,116.0,8.0,7.0,0.0,4.0,0.0,0.0,21.0,1.0
2.0,1.0,1.0,162.0,0.0,6.0,0.658824,3.0,1.0,1.0,18.0,5.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
3.0,0.0,1.0,65.0,9.0,5.0,0.0,1.0,0.0,10.0,18.0,1.0
1.0,1.0,1.0,278.0,2.0,7.0,0.0,4.0,1.0,3.0,21.0,1.0
,,,,,,0.0,,,,,
5.0,1.0,1.0,93.0,8.0,7.0,0.0,6.0,0.0,3.0,19.0,6.0
,,,,,,0.0,,,,,
,,,,,,0.0,,,,,
15.0,0.0,1.0,348.0,0.0,11.0,0.0,5.0,0.0,1.0,27.0,1.0
